Asthma,Total local tax,Acquisition tax,Automobile tax,Region development tax,Urban planning tax,local education tax,licence tax,property tax,revenue tax for previous year,local income tax,residence tax,Marriage rate,Birthrate,Divorce rate,The number of people living with dementia,The number of people who smoked,The number of current smokers,The number of people that drinks alcohol,The number of people who are drunk,The number of people who took consultant about one's drinking problem,The number of people who participated in exercise programs in a community,Weight control: exercise,Weight control: fasting,Weight control: dietary treatment,Weight control: diet pills with no prescription,Weight control: diet pills with prescription,The number of people who brushes their teeth after lunch,The number of people who neglected mandatory dental treatment,The number of people with experience with oral treatment,The number of people with experience with teeth scaling,The number of people who had stress counselling,The number of people who experienced depression,The number of people who had counselling about depression,The number of people who received influenza vaccination,The number of people who experienced with health checkup,The number of people who experienced with acute disease and addiction to an accident,The number of people who experienced with medical services (without dental clinic),The number of people who experienced with damage cause,The number of people who experienced with lying sick in bed,The number of economically active person,The number of people who enrolled in a private medicare,The number of people that visited health center,Averagee age that started smoking,The average smoking amount per day with everyday smokers,The average smoking days per month with random smokers,The average smoking amoung per day with random smokers,The number of years for smoking _ former smokers,The number of months for smoking _ former smokers,The average smoking amount per day _ former smokers,Average age that started drinking,Drinking frequency,The amount of drinking per day,High risk drinking rate (Male),High risk drinking rate (Female),The number of people who experienced with failure of drinking control,The number of people who experienced with difficulties in daily life after drinking,The number of people who experienced with blacked out after drinking,The number of days with heavy work outs,Hours with heavy work outs,The average minutes with heavy work outs,The number of days with regular work outs,Hours with regular work outs,Average minutes with regular work outs,The number of days with walking,The average hours for walking,The average minutes for walking,Accessability to fitness center,The number of days with breakfast in a week,Low salt preference _ the average amount of natrium consume,Low salt preference _ adding salt to meals,Low salt preference _ adding soy sauce to fried meals,The number of people who chekcs nutrient balance,Self-recognition of body shape,The number of people who experiences in diet control,Average height,Average weight,Self-rated dental health,The number of people who has difficulties with mastication,The number of people who has difficulties with pronunciation,Average sleeping time,Self-rated stress amount,Self-rated health condition,EQ-5D: exercise capacity,EQ-5D: self-care,EQ-5D: daily activities,EQ-5D: pain/discomfort,EQ-5D: anxiety/depression,EQ-VAS (0~100 오늘의 건강상태),Job categories: employer / owner,Job categories: employee,Job categories: unpaid family worker,Marital status: live together,Marital status: separated,Marital status: widowed,Marital status: divorced,Residence period less than 5 years in a city,Residence period less than 5~10 years in a city,Residence period less than 10~15 years in a city,Residence period less than 15~20 years in a city,Residence period more than 20 years in a city,monthly income
0.193925,"0.021909206","0.0470383","0.142010828","0.013256488","0.013340248","0.019858768","0.035824535","0.060378175","0.136269108","0.002323587","0.444201135","0.149274452","0.401581237","0.439432754","0.096558431","0.274398374","0.14410455","0.544178472","0.403974692","0.113776084","0.182724442","0.328888937","0.267558528","0.361305039","0.253901913","0.120676303","0.369178125","0.49601792","0.081558069","0.27159309","0.457826923","0.384329859","0.710144935","0.800186786","0.716803273","0.245082991","0.472928779","0.383987664","0.60845572","0.771977833","0.320359856","0.340876275","0.430982829","0.78787185","0.485333333","0.30474334","0.649227336","0.095625","0.600878954","0.966259504","0.541239338","0.331937592","0.488149928","0.192133413","0.409194458","0.353593037","0.550272927","0.700885161","0.37545437","0.121476136","0.968715744","0.387791296","0.203233622","0.698503369","0.255656155","0.299308688","0.55081577","0.842590522","0.389539267","0.747875473","0.850553116","0.571102917","0.401679049","0.587926353","0.577057954","0.72216605","0.897840919","0.185677194","0.401454969","0.475842762","0.515737504","0.812810073","0.447879137","0.42410012","0.356308547","0.317364048","0.437684883","0.618245486","0.770946487","0.223482116","0.42958825","0.468323103","0.404039713","0.742194314","0.408032832","0.063349057","0.05156565","0.092632775","0.081529939","0.937186723","0.23092256"
0.218145,"0.055004759","0.194259934","0.228495706","0.020477557","0.014039412","0.031451074","0.077431001","0.090076183","0.136320292","0.005764784","0.429882346","0.286424027","0.469148505","0.489862899","0.518446094","0.520735639","0.120774293","0.484536302","0.257017732","0.229084505","0.306519711","0.250941765","0.071829408","0.049801983","0.063902894","0.10554279","0.609256654","0.249810194","0.071885147","0.137649889","0.690825755","0.092568487","0.357463515","0.681467042","0.419738788","0.206684297","0.213640952","0.147748773","0.479267801","0.733585323","0.12065193","0.604413174","0.63983496","0.759426894","0.89431579","0.622653124","0.643137845","0.077767319","0.756687475","0.826761618","0.143708802","0","0.050032629","0.139166981","0.120488359","0.153901522","0.261063897","0.71414007","0.409704804","0.341024264","0.639232795","0.352891477","0.128918314","0.631791867","0.226378053","0.250704726","0.612791768","0.99127784","0.621984763","0.66233303","0.87119779","0.555222637","0","0.82402346","0.186199753","0.057683183","0.747641194","0.11774582","0.339391958","0.622614161","0.490564996","0.8133339","0.564255509","0.50015125","0.545408331","0.534928284","0.413821138","0.696793539","0.694430451","0.118406604","0.700933636","0.454984224","0.183975454","0.834286327","0.192935094","0.085111336","0.033220079","0.104462092","0.216893073","0.891203989","0.215884533"
0.312150,"0.107008495","0.147463928","0.282198124","0.042587773","0.014392477","0.035558592","0.116665217","0.110103661","0.1560534","0.073019627","0.59104627","0.372397096","0.644802587","0.528770228","0.1276065","0.580438149","0.276091504","0.510482136","0.348317963","0.140962908","0.788455923","0.240500942","0.583425408","0.238870709","0.377486183","0.755745668","0.289952947","0.437906007","0.203094002","0.249895845","0.076677959","0.214589498","0.251381221","0.689082028","0.38557335","0.169265702","0.682747673","0.104013708","0.503419732","0.654358802","0.297927422","0.285824442","0.458892029","0.685987153","0.66","0.225146199","0.41994072","0.835278615","0.437766737","0.484811032","0.486320447","0.450999035","0.580220202","0.513635709","0.552607668","0.583433365","0.361002101","1","0.615828436","0.254789716","0.872973506","0.481869207","0.268852356","0.57555024","0.365484932","0.440106605","0.441517495","0.79106353","0.706270529","0.298642998","0.591614859","0.622152988","0.254395957","0.779413899","0.576204251","0.765628622","0.442682523","0.404292744","0.334899945","1","0.592337545","0.492897874","0.529937279","0.441758136","0.538053477","0.626692017","0.844736988","0.600916486","0.889295293","0.11172186","0.286850828","0.750313195","0.119928396","0.495267536","0.123247458","0.13498738","0.18203039","0.17263194","0.217584006","0.81908579","0.39905623"
0.280168,"0.026967843","0.073966326","0.116354998","0.013955553","0.013842414","0.023306292","0.010505508","0.062169754","0.164723492","0.003402214","0.438219505","0.336870815","0.700047458","0.495186472","0.128601191","0.518104211","0.262571363","0.724486011","0.573137777","0.085237029","0.825298236","0.356172428","0.106904224","0.348088131","0.063404805","0.176627086","0.539780093","0.900561817","0.222402689","0.450817808","0.533111408","0.35876907","0.304008887","0.487268306","0.611605336","0.586539093","0.861994188","0.289324202","0.685171714","0.737317856","0.553911592","0.39676169","0.436801855","0.675441258","0.390857143","0.239766082","0.385661102","1","0.410132128","0.600749875","0.411341897","0.350236012","0.412839837","0.374856462","0.298636012","0.290831228","0.493567203","0.57673118","0.37099729","0.40475298","0.813545138","0.377896867","0.582989295","0.49334489","0.227271842","0.662067916","0.529993223","0.684371503","0.192584651","0.999778762","0.646740048","0.437504184","0.272246574","0.606904477","0.403953818","0.278058727","0.780547839","0.221248625","0.516225761","0.059914279","0.479573942","0.735021591","0.521701526","0.423549418","0.449419148","0.672021087","0.313229836","0.722530289","0.464958892","0.525378004","0.361398958","0.424338456","0.081198731","0.711087863","0.407427905","0.120690675","0.051446132","0.152436143","0.189040331","0.87105066","0.214483391"
0.232757,"0.032415657","0.053080246","0.375385652","0.010066248","0.013340248","0.017021432","0.015284955","0.031284585","0.134663518","0.001029622","0.431396627","0.222698042","0.651757044","0.336312524","0.383242921","0.387435721","0.217955973","0.269557543","0.184986231","0.056447525","0.229131523","0.029108477","0.106194688","0.043934057","0.314919783","0.143387513","0.568855042","0.010123566","0.035725219","0","0.227590544","0.098688863","0.251659271","0.861229586","0.736962279","0.183620275","0.017137136","0.068607732","0.25114429","0.838464431","0.265890212","0.302013173","0.487909447","0.8583539","0.24","0.122807018","1","0.155067567","0.738736392","0.627962459","0.661199327","0.384154876","0.384131995","0.332013061","0.593748228","0.186482296","0.330810413","0.965571933","0.275725547","0.069576009","0.743098531","0.376534866","0.074412374","0.651841367","0.266554575","0.154428982","0.538673987","0.952603739","0.655076723","0.34460276","0.577289714","0.534957707","0.22280381","0.987365589","0.272037776","0.493043065","0.442798517","0.21761411","0.425188282","0.562033615","0.482579111","0.609086315","0.506882537","0.43129776","0.424504962","0.36802349","0.589420072","0.766882206","0.904688571","0.03380472","0.627900419","0.500961823","0.200190215","0.715158905","0.382265398","0.093671971","0.044469839","0.032115924","0.095657464","0.942844439","0.254636983"
0.020836,"0.02932512","0.103341592","0.154641354","0.010718277","0.013342423","0.020955389","0.031519181","0.045917797","0.124589073","0.001179223","0.433156706","0.234235317","0.234696868","0.298633629","0.358443164","0.15473954","0.23240347","0","0","0.143985815","0.222468199","0.071045698","0.108352144","0.132916211","0.257054201","0.016934015","0","0.30530806","0.048925403","0.124737291","0.079907083","0.101892791","0.308126409","0.716380082","0.705624631","0.138687933","0.245749272","0.021888426","0.471258603","0.241305776","0.118967035","0.208080282","0.300535123","0.783778044","0.576","0.49122807","0.734746929","0.04303125","0.734253522","0.376809124","0.845694753","0.388328882","0.205078427","0.271634816","0.264488263","0.292228497","0.307533289","0.275518119","0.228188661","0.344356884","0.273150214","0.21497309","0.384137855","0.613190057","0.045004811","0.517676526","0.642540408","1","0.638610074","0","0.646189701","0.49552616","0.276550535","0.939837127","0.374396833","0.496598112","0.453080645","0.165763407","0","0.484804345","0.663889804","0.650740724","0.441443398","0.430239867","0.45146002","0.417054887","0.319707594","0.572779632","0.636132428","0.075523049","0.307007665","0.470592167","0.267131707","0.865399005","0.128789747","0.107001197","0.148777951","0.072097875","0.005424866","0.929231464","0.148576716"
0.264841,"0.079020218","0.107455919","0.830152046","0.017450569","0.013359002","0.02422837","0.046753348","0.118450807","0.151100376","0.007054797","0.434736611","0.293632273","0.357483886","0.388352567","0.349758402","0.612250992","0.45712195","0.776761933","0.736422599","0","0.275891976","0.480002208","0.264317184","0.471923487","0.313532501","0.150544601","0.74280592","0.343739314","0.4980061","0.465646987","0.563946727","0.312849564","0.551211433","0.197086689","0.399489233","0.120758569","0.250573651","0.293994359","0.42481981","0.57153709","0.697018638","0.785757794","0.284916688","0.530662112","0.394285714","0.269005848","0.423660672","0.079137931","0.302429558","0.146066811","0.188335342","0.405287079","0.416708732","0.358190814","0.43871637","0.490202878","0.500833886","0.213359309","0.094571685","0.558580914","0.243523507","0.141326962","0.660960891","0.606293768","0.173302427","0.460415495","0.256574958","0.178832875","0.308008059","0.605738245","0.191437126","0.241083987","0.64267049","0.478582299","0.667268699","0.74426215","0.485504121","0.620311731","0.806153299","0.466241792","0.258835996","0.46943065","0.180661867","0.088757797","0.112673946","0.24835689","0.412308859","0.827419609","0.203662802","0.682627428","0.326029919","0.430162717","0.198956098","0.195526189","0.487315921","0.516684335","0.530522954","0.263572138","0.323132958","0.565317084","0.422263498"
0.293837,"0.021639965","0.050675696","0.175978736","0.010557911","0.013340248","0.018037356","0.006649306","0.023949904","0.146868283","0.00218543","0.418876591","0.197652673","0.50167799","0.376256712","0.444168717","0.462955437","0.284567694","0.622973483","0.590947497","0.14018837","0.364947216","0.646312061","0.210989008","0.507811831","0.62568683","0.260904911","0.909398347","0.349809888","0.412390504","0.535793074","0.375354748","0.147122103","0.5","0.301071575","0.677265899","0.12325943","0.210722996","0.200254269","0.194273959","0.343004904","0.880414905","0.716849578","0.420617925","0.450122577","0.543","0.378654971","0.317135683","0.546428571","0.680858252","0.376346408","0.357597514","0.491962619","0.495701338","0.438628259","0.287921421","0.347120276","0.454190913","0.442239679","0.161427797","0.282288241","0.421559702","0.225880761","0.38905865","0.496122905","0.185293964","0.503897151","0.245460786","0.505270147","0.500123604","0.926115945","0.732939979","0.381610835","0.695630036","0.390533642","0.761879723","0.879459316","0.417169276","0.660020475","0.80448926","0.387415572","0.468791728","0.352980718","0.185250975","0.110316435","0.117482203","0.168770855","0.18309909","0.818407762","0.21394957","0.672650576","0.066977419","0.675209846","0.556151474","0.244186879","0.207502798","0.128864532","0.236734453","0.160747937","0.185659605","0.822010676","0.498584603"
0.184080,"0.012367805","0.032429307","0.127104309","0.007679611","0.013436781","0.013969294","0.011471737","0.011559041","0.141465719","0","0.419302217","0.025744833","0.082658541","0.344744961","0.880809185","0.670825249","0.256397519","0.606382356","0.376059287","0.144148519","0.83197255","0.300805283","0.072316384","0.36102261","0.257344639","0.057664091","0.506734551","0.762509913","0.157479217","0.267001464","0.84999272","0.26316483","0.308474575","0.796205169","0.825825293","0.277575901","0.651714362","0.322211503","0.516825005","0.336278664","0.12495081","0.387074196","0.869738502","0.663303393","0.406153846","0.273954116","0.737916829","0.098830307","0.613074883","0.800712365","0.424161718","0.260522729","0.325695092","0.247428725","0.448488186","0.309061624","0.519160992","0.647352086","0.604900915","0.08453742","0.906384159","0.535862471","0.105053488","0.463304483","0.265322305","0.515488136","0.444270502","0.892548771","0.228534524","0.765706315","0.826527931","0.660339108","0.087791482","0.666232365","0.05870658","0","0.925248285","0.084454567","0.35300452","0.420401417","0.520124393","0.852594844","0.609360515","0.397014522","0.560651517","0.718153077","0.33000774","0.605326934","0.550381588","0.174716676","0.362321971","0.496785228","0.185764801","0.769912238","0.217183622","0.091268125","0.046621785","0.066687033","0.047129115","0.947838273","0.121977558"
0.101592,"0.029194912","0.052511701","0.23187389","0.022182249","0.013340248","0.021506067","0.021762962","0.045920052","0.16679587","0.002332672","0.4458083","0.246857869","0.276452642","0.470421281","0.380716047","0.414529492","0.277191776","0.532056162","0.444047652","0.056075348","0.526527903","0.31043495","0.140659344","0.241524373","0.250274709","0.237170383","0.319107518","0.419536599","0.479864919","0.277965385","0.375354748","0.089403547","0.199999982","0.62800807","0.729665973","0.092345328","0.439553283","0.11620874","0.281670103","0.49965551","0.468882931","0.43788498","0.408803045","0.831357371","0.856","0.504873295","0.627474108","0.060607394","0.65013637","0.787333182","0.408589244","0.246472666","0.330455833","0.195447174","0.114681747","0.190622598","0.247332768","0.499131286","0.446140809","0.107214791","0.845640684","0.531254934","0.08793232","0.514507463","0.389894553","0.363577255","0.285523641","0.79938262","0.213395726","0.973945241","0.714713575","0.33338597","0.451611783","0.705643874","0.468540801","0.553748175","0.618933088","0.451073858","0.759193181","0.693796727","0.765209979","0.697314153","0.53686696","0.493715169","0.518701276","0.253389262","0.117042181","0.735547379","0.517610482","0.283296007","0.436623596","0.262735905","0.218221349","0.734019676","0.35743469","0.128864532","0.099819575","0.085462755","0.124941744","0.895031937","0.197691819"
0.205893,"0.033212102","0.041558525","0.2355839","0.017517376","0.013789967","0.021565121","0.017051581","0.074118201","0.143020272","0.008403877","0.470424572","0.108598981","0.19013588","0.184333904","0.38409268","0.618982663","0.376627663","0.78130771","0.701035696","0.141431733","0.495398048","0.902179791","0.407982256","0.529012413","0.189370828","0.997815356","0.968958378","0.658579844","0.521003179","0.631901673","0.228259038","0.415146849","0.302660767","0.246920997","0.503726956","0.138707134","0.45960036","0.243007735","0.494371219","0.429553497","0.786197924","0.680042608","0.285747349","0.607257211","0.518769231","0.302294197","0.244493369","0.371131993","0.394378049","0.286006855","0.514574174","0.489092582","0.562381448","0.476132798","0.189269147","0.251534782","0.507042912","0.605684937","0.163077825","0.601939546","0.303821167","0.215973571","0.418536076","0.7678167","0.312318441","0.365491263","0.27443919","0.339678253","0.392350044","0.765473484","0.650597854","0.204848992","0.647257248","0.10850591","0.758653477","0.85049512","0.425877909","0.694210143","0.874840226","0.331023975","0.245585497","0.291235082","0.2567797","0.266639161","0.265890886","0.379472565","0.515026169","0.869401227","0.158345732","0.77829142","0.058702273","0.715262325","0.461520463","0.21297511","0.426630389","0.244779754","0.220492887","0.29266989","0.335939682","0.709267575","0.516464814"
0.201502,"0.052453813","0.104435193","0.421347907","0.016950231","0.013340248","0.024294418","0.065940312","0.079220376","0.171404832","0.006749698","0.470643286","0.23875524","0.427263283","0.305803584","0.441741564","0.630373366","0.344300546","0.863084636","0.713105088","0.250960198","0.17818597","0.758517644","0.262295088","0.754013157","0.248907127","0.188490836","0.835318338","0.631303657","0.577458549","0.514068424","0.298432926","0.482214176","0.447541003","0.308459515","0.770344039","0.276202081","0.552491848","0.453816994","0.659909189","0.260955939","0.757932382","0.602155663","0.239274187","0.621454376","0.429176471","0.219126247","0.32721487","0.076736111","0.384638628","0.319205032","0.219056437","0.494018234","0.463386693","0.455712366","0.186619834","0.304469089","0.433530258","0.335199108","0.277256573","0.550238604","0.612578769","0.282208078","0.597094522","0.746181541","0.261885976","0.42896513","0.124905895","0.370102862","0.45395498","0.85378217","0.710207157","0.193710166","0.619954651","0.243557457","0.708761242","0.733559998","0.568922618","0.546070353","0.768164962","0.359002021","0.319901359","0.424637272","0.259267846","0.142011929","0.145161934","0.429176682","0.337006212","0.745695665","0.155580422","0.669842117","0.066539362","0.538502517","0.374748938","0.296017177","0.418648121","0.220210476","0.167052736","0.106208791","0.113826723","0.849111007","0.330913518"
0.527529,"0.096104743","0.146909258","0.306502062","0.050511327","0.014408593","0.033145012","0.089776966","0.138804553","0.202875362","0.054653623","0.59120904","0.700159692","0.819196919","0.437346576","0.227586458","0.504546487","0.139225555","0.554570486","0.40860342","0.057464601","0.645017714","0.337436767","0.090090096","0.147504294","0.064118801","0.138436911","0.361856695","0.27776887","0.15667349","0.187952786","0.501581601","0.059281442","0.204954977","0.791542755","0.818430403","0.072090387","0.165007376","0.175755931","0.279677119","0.754327413","0.310632546","0.138765957","0.52109502","0.791356004","0.396","0.225146199","0.647089004","0.09","0.741671389","0.828838554","0.577525953","0.152400728","0.190040658","0.085592026","0.014635402","0","0.130177406","0.575531938","0.259086996","0.10683877","0.788453041","0.335972863","0.1281874","0.142909738","0.234035809","0.332019185","0.261405151","0.901829137","0.499213347","0.754911054","0.781697663","0.429196363","0.223683867","0.679822987","0.479278114","0.398240116","0.489991838","0.320448143","0.435281764","0.199775665","0.920463397","0.565460958","0.461692908","0.401048142","0.39881948","0.361957474","0.184015069","0.641472145","0.743665364","0.181046585","0.543609542","0.565406632","0.123754932","0.634885257","0.259892118","0.159490178","0.084541404","0.137990398","0.062297957","0.893702533","0.119172287"
